iterID,F_1,F_2,F_3,S_1,S_2,S_3,rho_F_1,rho_F_2,rho_F_3,rho_S_1,rho_S_2,rho_S_3,mvar_F_1,mvar_F_2,x1,x2
1,-0.14335269594349076,-3.6317856493797605,-0.17500000521540643,0.19973551248507634,0.6437462925864642,1e-05,0.006694795629643101,12.98360610434355,0.0,0.04330174550490547,29.28700063015005,1e-05,-0.03849392875265148,0.9859998027776715,0.5,0.1
1,-0.115284642976073,-3.6464150848869896,-0.21875000651925802,0.1844413241432562,0.6340742662226855,1e-05,0.006278799264176919,13.169871898100226,0.0,0.03937582899247511,28.59318892134636,1e-05,-0.013735939048619236,1.0043763161801835,0.625,0.1
1,-0.09435802443028997,-3.648755982189877,-0.26250000782310967,0.18524487639167567,0.6345648544848868,1e-05,0.005949243979584122,13.248471218502551,0.0,0.036923213309029736,28.749756536077467,1e-05,0.004489768167992347,1.015893004509691,0.75,0.1
1,-0.08172601926459434,-3.6393673388078085,-0.3062500091269612,0.19945850691230696,0.6443397510033195,1e-05,0.005698954329861332,13.184273870723723,0.0,0.035702435741688535,29.588832516709015,1e-05,0.015020126831627581,1.013966314349343,0.875,0.1
1,-0.07779865440929214,-3.6195614906328766,-0.35000001043081286,0.2194555753513771,0.6612609996174016,1e-05,0.005516432775660733,12.937989524086783,0.0,0.03548754315042445,30.837094341500617,1e-05,0.017385630289596443,0.9901047638628295,1.0,0.1
1,-0.08252048828713823,-3.591192871707414,-0.3937500117346644,0.239061279362437,0.6825699835568452,1e-05,0.005387490142974165,12.477998331051225,0.0,0.03605862264532801,32.12928999741151,1e-05,0.011544786775940133,0.9357868290644635,1.125,0.1
1,-0.09557036243539296,-3.556381328585038,-0.43750001303851604,0.2553089329972348,0.7055536715322345,1e-05,0.005296721054709014,11.793175499885278,0.0,0.037188305798249874,33.05778680657041,1e-05,-0.0023008650397307734,0.8446196614606616,1.25,0.1
1,-0.11641135711733411,-3.5172419046432983,-0.4812500143423677,0.2673153373883286,0.7279950552866763,1e-05,0.005228880242657592,10.901559511168225,0.0,0.03863417076754349,33.25785371996481,1e-05,-0.023741086100015976,0.7141222283965218,1.375,0.1
1,-0.14429823929696733,-3.475671093601296,-0.5250000156462193,0.27500889476328944,0.7483673690415704,1e-05,0.0051702273432667045,9.850740654416201,0.0,0.040145067351206896,32.504718048170794,1e-05,-0.052149180109750226,0.5465925005816272,1.5,0.1
1,-0.17833417788685949,-3.433210638449863,-0.5687500169500709,0.27844691648117925,0.7658445609965921,1e-05,0.005109827083260261,8.709267924530069,0.0,0.04148439087987966,30.779026040494497,1e-05,-0.08672495745907578,0.34883626950000046,1.625,0.1
1,-0.21758100455338564,-3.390988130116099,-0.6125000182539224,0.27768066460342805,0.7802127259309857,1e-05,0.005040674804221569,7.552363888752736,0.0,0.04246558892412278,28.264422339748524,1e-05,-0.12659377834253882,0.13091607425812946,1.75,0.1
1,-0.261157980142566,-3.3497216217117036,-0.6562500195577741,0.272969045119924,0.7917389896292554,1e-05,0.004960432984891531,6.447414960804604,0.0,0.04298776970525138,25.276631793462023,1e-05,-0.17089786590348982,-0.0956365927858096,1.875,0.1
1,-0.30824463624726084,-3.3097706205619293,-0.7000000208616257,0.2651310945277863,0.8010264616643356,1e-05,0.004871571987664589,5.443961366946248,0.0,0.043056867817264435,22.16105244045163,1e-05,-0.21879663350767556,-0.319616299103497,2.0,0.1
1,-0.3579355172080424,-3.2712151105547407,-0.7000000208616257,0.2558079202941623,0.8088682834165878,1e-05,0.004780826768239619,4.570145929136673,0.0,0.0427830884095598,19.206236214447824,1e-05,-0.2693245271028634,-0.5315270356974668,2.125,0.1
1,-0.4089796939510196,-3.2339457717206073,-0.7000000208616257,0.24737800122296028,0.8161090074900933,1e-05,0.004698068579019577,3.834720460732061,0.0,0.042355924002004684,16.60095974352688,1e-05,-0.3211389993112286,-0.7243548142221838,2.25,0.1
1,-0.45955660316648805,-3.197751396196102,-0.7000000208616257,0.24237720430288112,0.8235225609907346,1e-05,0.004634857329981018,3.232169852191903,0.0,0.04200754875135591,14.434044643366581,1e-05,-0.37230884619457266,-0.8937476916290836,2.375,0.1
1,-0.5072993903058085,-3.1623932280765725,-0.7000000208616257,0.24262981117762808,0.8317177962416181,1e-05,0.004603001229002644,2.748498860009738,0.0,0.04197831712960433,12.719087947224333,1e-05,-0.4203519840683761,-1.0377605050516188,2.5,0.1
