iterID,F_1,F_2,F_3,S_1,S_2,S_3,rho_F_1,rho_F_2,rho_F_3,rho_S_1,rho_S_2,rho_S_3,mvar_F_1,mvar_F_2,x1,x2
1,-0.3799721068537888,-3.35251665265478,-0.026280019175634245,0.12048634605185035,0.7676107299396583,0.0227842570423111,0.02653011714951971,0.15346761950506163,1.0000101464119698e-06,0.09671366834869112,0.5863411260932107,4.533902003340029e-09,-0.1712321115550954,-2.8504695514490663,2.75,0.0
1,-0.4221050007189885,-3.180820167675713,-0.027955137968162735,0.15916718568197058,0.9217468767893686,0.023686726596706224,0.027068592298732985,0.1891818398387829,1.0000103633469063e-06,0.11238683238195067,0.8463931209037691,4.582254714672675e-09,-0.21125727498887678,-2.623408817269043,2.875,0.0
1,-0.4582906692927929,-3.021918958231205,-0.03009356376881525,0.1984833033531137,1.0544095327454823,0.02588119203460032,0.02722459220058293,0.2602476163615559,1.0000106328571192e-06,0.13243472702674627,1.4093706709524465,4.6415462820349635e-09,-0.24683624466865636,-2.3681422175039564,3.0,0.0
1,-0.4831961311528087,-2.895541461730761,-0.03270181001579597,0.23275079101617127,1.1484282395348397,0.029204130006485723,0.02686639962043239,0.37020690965722625,1.00001093124504e-06,0.15280454586923645,2.4086089575690464,4.70630261697664e-09,-0.2731373599391579,-2.115786143228407,3.125,0.0
1,-0.49389322112418355,-2.809313736792931,-0.03577997105381598,0.2618707799949381,1.216472826269079,0.03341446556586025,0.02605988733314047,0.5176048467028812,1.0000112362784594e-06,0.17008692547572596,3.9327845676497595,4.771616280488676e-09,-0.28701138959314576,-1.887304540861375,3.25,0.0
1,-0.4904621907885326,-2.759049108834117,-0.03932250343114161,0.28698349477978985,1.2707909735592107,0.038288348326736936,0.024987048621438714,0.6933209941493415,1.0000115304218746e-06,0.18269801186707607,5.949234599141105,4.8338130775919705e-09,-0.2878835903245265,-1.6919536762334924,3.375,0.0
1,-0.47544117969945476,-2.7337664847727217,-0.04331906633334148,0.3088419672535757,1.315443419933616,0.043651541127933534,0.02382486103636896,0.8822770411645655,1.0000118017703437e-06,0.19065329267359432,8.293348493339156,4.890556831280997e-09,-0.2776297993123999,-1.530010180746544,3.5,0.0
1,-0.05611805859625471,-1.7244507527358128,-0.07437396077572439,0.14453590319598927,0.819391095389783,0.03671440259763621,0.0027253135352299273,0.05383015859474878,1.000010652843318e-06,0.011549237159484775,0.2480918745406303,4.646402050097878e-09,0.010784745706129584,-1.4271137801954434,0.5,0.041666666666666664
1,-0.04335481553362273,-1.6550532499757422,-0.07168123714665026,0.1438213668890443,0.8054753987884226,0.03620202604845281,0.0024200625920049916,0.0538686499214678,1.0000105158248444e-06,0.009949788677200404,0.24240254573276615,4.615978994955081e-09,0.01969000093982056,-1.357609990832623,0.625,0.041666666666666664
1,-0.03310230602571927,-1.6560346860644681,-0.06923473495241796,0.16333241118850506,0.8942032310693777,0.03591532070504155,0.002323990705844537,0.0669230252388266,1.0000104274345588e-06,0.009839832183456167,0.3160675428639227,4.5960251352377824e-09,0.028678458588560392,-1.3245038964887874,0.75,0.041666666666666664
1,-0.023657966603915212,-1.7395442686292242,-0.06701035639121261,0.18592796364421796,0.9932295750188499,0.03571814511711525,0.0023803839073590354,0.09831506821786051,1.0000103770202528e-06,0.010730689983963577,0.5069851476832122,4.5843545797679435e-09,0.03886788107271233,-1.3377107798994732,0.875,0.041666666666666664
1,-0.013200675663280457,-1.9244479650899873,-0.06498302001010488,0.2018360135853977,1.0493166003558616,0.03549014301617014,0.002553494038311762,0.15917629306295772,1.0000103483061683e-06,0.012280102287456353,0.8967530785779826,4.577470949027758e-09,0.0515588277146858,-1.4131485701901,1.0,0.041666666666666664
1,-0.0008886389060963266,-2.2377729629368917,-0.063128521507328,0.2093521137123574,1.0641019608104194,0.03513286301297128,0.002839359917046208,0.2666429150101534,1.0000103244092697e-06,0.014289174166533754,1.599563022323248,4.571696762629233e-09,0.06739966231130545,-1.5760120532469624,1.125,0.041666666666666664
1,0.012230755563867973,-2.696335246893034,-0.06142555782695326,0.21007571541947362,1.059754073229823,0.034571019750380884,0.0032668270510658355,0.44028417286540744,1.0000102917676178e-06,0.01673681169727672,2.714285959575174,4.564059084218311e-09,0.08547932665839411,-1.8459756400739282,1.25,0.041666666666666664
1,0.02271403308385546,-3.277767839150974,-0.05985773125592296,0.20554786021891036,1.0461447748158628,0.033750753169097134,0.003892594190482489,0.6887148672681793,1.000010242056875e-06,0.019770423994166127,4.2190202413716875,4.552716731555021e-09,0.10267087836310125,-2.214222975341948,1.375,0.041666666666666664
1,0.025016204795159775,-3.9017683143258792,-0.05841534795903215,0.1969509580005523,1.0154803235397938,0.032636563026313355,0.004799003725804321,0.9836859588341668,1.0000101722612745e-06,0.023685271035874766,5.841933281974762,4.53697716795889e-09,0.11379548693615063,-2.6307133779319596,1.5,0.041666666666666664
1,0.012943543353485895,-4.439659971217306,-0.05709683845366746,0.187110468036765,0.9701357459422674,0.03120817905784234,0.006098740283662286,1.2404026975517073,1.0000100835208213e-06,0.028953485534295463,7.0560054815089615,4.517050246534947e-09,0.11302558473219915,-3.0123528371561967,1.625,0.041666666666666664
1,-0.017754692593951557,-4.758825297809045,-0.055909650851766274,0.18063237550321043,0.9395414464394903,0.029458318567742416,0.007931948081520023,1.3452950794634573,1.0000099795343252e-06,0.036189189183569795,7.323076815589994,4.493709818075752e-09,0.09638219272970337,-3.2723939272649076,1.75,0.041666666666666664
1,-0.06651862414689459,-4.796893964594675,-0.0548705010160368,0.17937949607129883,0.9456228207044743,0.02739220510139877,0.010418958547216152,1.2375414004985748,1.0000098653857029e-06,0.04576414789528165,6.4523108568391585,4.468049050252087e-09,0.06429357310723881,-3.3712340002737538,1.875,0.041666666666666664
1,-0.12703824733173033,-4.6080575510518855,-0.05400490761678374,0.17910314128615615,0.9659112662441008,0.02502998159746502,0.013542974508305146,0.9674573539004654,1.0000097475347923e-06,0.05697239637137821,4.783711847090165,4.441493102766684e-09,0.022101401445737745,-3.3475309921112713,2.0,0.041666666666666664
1,-0.18990959491892528,-4.3176028969453935,-0.0533459918491809,0.17316131080868694,0.9645599594616628,0.022414051928218284,0.017016642146038215,0.6568162157243714,1.000009635128407e-06,0.0674162844320291,2.998504757115645,4.416110484704935e-09,-0.02273394569807366,-3.2789796985903648,2.125,0.041666666666666664
1,-0.24724342667872878,-4.038054642510203,-0.05293257507041349,0.15702231790229967,0.9204236400227122,0.0196257106541506,0.020286427610325276,0.4054846193438103,1.0000095418618013e-06,0.0739874668432011,1.648749987994915,4.395054188158023e-09,-0.06471148513975578,-3.2219924117048335,2.25,0.041666666666666664
1,-0.29606665180274444,-3.8220135066143612,-0.05280665753800026,0.1295676807904281,0.8210960370720707,0.016820643379157965,0.022801086142366773,0.24541806607526995,1.000009486832807e-06,0.07559748460217165,0.8687723460487183,4.382763936957059e-09,-0.10255199985656699,-3.1871368628971974,2.375,0.041666666666666664
1,-0.3387369100745134,-3.6616008568174645,-0.05301041576525975,0.09605049427544345,0.6835467744594236,0.014299934458287117,0.024402863551435786,0.1615970775847016,1.0000094925566845e-06,0.0749753051077918,0.5087627777516214,4.38446943538484e-09,-0.13854040972230916,-3.146428161706307,2.5,0.041666666666666664
1,-0.3803227490381311,-3.515224070716437,-0.05358296321543907,0.07872620681565241,0.6131551208690964,0.012609374001970484,0.025415535168131147,0.1292376149582405,1.0000095787860832e-06,0.0771226639048526,0.39418692894766166,4.404653738311294e-09,-0.1760145879004052,-3.0545109796473886,2.625,0.041666666666666664
1,-0.423652775320823,-3.3501603255076913,-0.054557370227297355,0.10209406618562636,0.7121891650656029,0.012472564142664117,0.026219475440218246,0.13268591407726715,1.0000097531530835e-06,0.08583183043683167,0.44265942674713654,4.444782168945457e-09,-0.2161384489680061,-2.883341355743961,2.75,0.041666666666666664
1,-0.4658070356364111,-3.1736401525294897,-0.055958704300703585,0.14383984767552688,0.8780715576109449,0.01424228216597181,0.02682359486925164,0.16756710532030036,1.0000100057425188e-06,0.10139124811694925,0.6695008306534388,4.502102866264484e-09,-0.2559156686495749,-2.6490375156710995,2.875,0.041666666666666664
1,-0.5006552216228481,-3.011764936096818,-0.05780352427959589,0.18415229770343092,1.0144247830372226,0.01757152498012183,0.027011498420689988,0.2372091443345827,1.0000103138845186e-06,0.12117549506201084,1.171881845789635,4.570984468409653e-09,-0.2900299764099324,-2.38759650554726,3.0,0.041666666666666664
1,-0.522621744765096,-2.885600181854638,-0.0601004390571859,0.21885279319479595,1.1098812505863027,0.02191814131719792,0.026678627749922437,0.3463516141393012,1.000010651014843e-06,0.1414606847886326,2.0912138500538893,4.645166031597492e-09,-0.3132983212125024,-2.1313860015926718,3.125,0.041666666666666664
1,-0.5288660238657185,-2.8027951518295544,-0.06285108420940631,0.24882809073399162,1.1819895080424743,0.02690744747308032,0.02592655941367794,0.4948383648414265,1.0000109931105496e-06,0.15929413085009755,3.5374048915835266,4.719279422958377e-09,-0.32251409667848263,-1.9012909255221402,3.25,0.041666666666666664
1,-0.5199242778956621,-2.757743212189035,-0.06605115949365321,0.2754688697156688,1.2435148468156292,0.03232579709029856,0.024949759024516443,0.6744568495541855,1.0000113217352416e-06,0.17336058273713936,5.509200303533123,4.789452740751582e-09,-0.3174968936661092,-1.7052648637987495,3.375,0.041666666666666664
1,-0.4990108814424007,-2.7374782806776294,-0.06969140897279791,0.2992892937560814,1.2962180081862686,0.03805012458045682,0.023909150804851925,0.8701289941400216,1.000011624622687e-06,0.18354948892674466,7.868278652863918,4.85330721877177e-09,-0.3008498924212327,-1.542037944292908,3.5,0.041666666666666664
1,-0.050659825042391284,-1.6608399581523223,-0.103380458136794,0.11878393080548519,0.7425032287005948,0.025438288521438732,0.002199605684986647,0.03693748497666689,1.0000102653627931e-06,0.00822509436636962,0.14413447940960575,4.561050391595262e-09,0.009444884427334592,-1.4145369328244584,0.5,0.08333333333333333
1,-0.038135055625145596,-1.5785117353458136,-0.10124179543039566,0.11723711296542567,0.7243815337584159,0.025277030099724474,0.0019060892004114382,0.036553126732639746,1.0000100979347295e-06,0.006859916088996618,0.1381500147536855,4.523242587324622e-09,0.017815924131683654,-1.333493531655932,0.625,0.08333333333333333
1,-0.028495281506461873,-1.568742385320577,-0.09934027597333123,0.14095087801155953,0.8311914916199393,0.02544086255906188,0.0018045228643645403,0.046499189556862365,1.0000099887853232e-06,0.006708291933437977,0.18617807017150195,4.498182241345174e-09,0.02594461364392561,-1.2923928254269665,0.75,0.08333333333333333
1,-0.019818569471111498,-1.6432895668843175,-0.09764414662816655,0.16637833012051684,0.9423411251669236,0.02572646005265607,0.0018322800338166103,0.0713947992015568,1.000009924577273e-06,0.007300602042823179,0.3168778349433931,4.483108623731423e-09,0.03503842505948816,-1.3008614845321316,0.875,0.08333333333333333
1,-0.01002908084513391,-1.8235641741750472,-0.0961195788031444,0.18275472910228463,0.9979703414788115,0.0259664581608627,0.0019531931018063227,0.12163751993312326,1.000009885380811e-06,0.0083354629171443,0.5962322873705187,4.473662473602268e-09,0.04660901921351755,-1.3766029335059737,1.0,0.08333333333333333
1,0.0019058528839737102,-2.142832031245843,-0.09473304623234016,0.18955121940436728,1.0058792323684242,0.026037357426714428,0.002165717274554523,0.21475771072430333,1.0000098514879503e-06,0.00966748303330442,1.1246331350449537,4.465458980369417e-09,0.06154576101750741,-1.5489359380193082,1.125,0.08333333333333333
1,0.014960207327350646,-2.6250948042990374,-0.09345394889782863,0.18952838808377928,0.9970645286506175,0.025855913120820587,0.0025006655509715032,0.3742814838857939,1.0000098081239232e-06,0.011319866532584917,2.0078967432906913,4.455182666662776e-09,0.07904631441587738,-1.841060153790314,1.25,0.08333333333333333
1,0.025401261952774826,-3.250229793191378,-0.09225722760842683,0.1844380010291108,0.983620365430472,0.025370952750901336,0.003014040389497011,0.6182871906913161,1.000009747363239e-06,0.013443369688134133,3.270288580618618,4.441031553359836e-09,0.09575879759706867,-2.2425299057217636,1.375,0.08333333333333333
1,0.02701068914463333,-3.9308385516809237,-0.09112573681250219,0.1748265823542168,0.9506695951196449,0.024554517184555414,0.0037851504395736806,0.9292283680025757,1.0000096678328218e-06,0.01628303862843067,4.714057349630136,4.422659070245961e-09,0.10585632465763362,-2.6954677986521625,1.5,0.08333333333333333
1,0.012635627561769485,-4.5222931219426865,-0.09005216483665893,0.16341048356055288,0.8960684765084158,0.023394014529208307,0.0049265114287358434,1.2213373757239423,1.0000095729785254e-06,0.020242433698097705,5.874227361566462,4.4008004507420175e-09,0.10258659379615141,-3.105997510795345,1.625,0.08333333333333333
1,-0.022874805384365166,-4.87106352407433,-0.08904030922521086,0.15621257829290286,0.8575847098954797,0.02188608113434676,0.006592658973715505,1.3615342788549876,1.0000094686766658e-06,0.025947078427957807,6.2372666475839065,4.3767542070934405e-09,0.08118101822122738,-3.3756876298788647,1.75,0.08333333333333333
1,-0.07913077605818938,-4.9025425371215405,-0.0881055455197276,0.15633801310760845,0.8671539987819025,0.020032559039492498,0.00894456457331505,1.2675812697897415,1.0000093612186882e-06,0.03399273569330284,5.586315925049992,4.3519396558004565e-09,0.04207287079234094,-3.4596832069629184,1.875,0.08333333333333333
1,-0.14878346046676988,-4.681570084092526,-0.08727438420661804,0.1585892243196773,0.8958213348376254,0.017839070799802965,0.012028937554751555,0.9890246952887474,1.0000092568220491e-06,0.04416784150532781,4.184154623568633,4.327791308465903e-09,-0.008227353230695844,-3.407070631172446,2.0,0.08333333333333333
1,-0.2206923087400961,-4.354510040784955,-0.08658309204910802,0.15512705216840209,0.9015524911450442,0.015317208389455756,0.01561735790267508,0.6634372126046935,1.000009163131666e-06,0.054648578022772475,2.6315395234715098,4.3061084629588154e-09,-0.060537542805418565,-3.310665079097513,2.125,0.08333333333333333
1,-0.28549705827017346,-4.047957771946063,-0.08607544321804314,0.14127351351812775,0.8656171835770078,0.012493583848667656,0.019163159559290058,0.402349510752359,1.0000090918118902e-06,0.06248330773028081,1.441629623298364,4.289663203831189e-09,-0.10809051111474399,-3.2350564603419296,2.25,0.08333333333333333
1,-0.3395793754736721,-3.817577043981652,-0.08579973706083004,0.11568851643790333,0.7747031929183033,0.0094392149250661,0.022034923781996864,0.2386498120758042,1.0000090602861961e-06,0.06597497458894835,0.7516764444297288,4.282603407080678e-09,-0.1493437451114083,-3.1915160680906354,2.375,0.08333333333333333
1,-0.3854195807566345,-3.651763790388577,-0.08580525389260232,0.08250902775189904,0.6402453731374697,0.006390464995473402,0.02394689656961455,0.15416869620557566,1.0000090904825842e-06,0.06691423378276291,0.43404718276382415,4.290107715768134e-09,-0.1871022334363009,-3.1485712603714453,2.5,0.08333333333333333
1,-0.4286035290446467,-3.503582493998497,-0.0861383177804026,0.06433487126293386,0.5697563564839058,0.0043627452054090035,0.02514476925758619,0.12191499210133455,1.0000092029070394e-06,0.06980832235948928,0.33433306413733244,4.316866636442274e-09,-0.22538658658288938,-3.056111753222719,2.625,0.08333333333333333
1,-0.47240498524266067,-3.3365067399228154,-0.08683824452189792,0.08949311003028694,0.674700297862501,0.005617941588374244,0.026009290054137022,0.12543794354780002,1.000009405934404e-06,0.07845023318860564,0.3802900079492887,4.364445387114608e-09,-0.26572408979964873,-2.882616809243676,2.75,0.08333333333333333
1,-0.5138058710038783,-3.158156722681638,-0.08793457266950615,0.13131114496963328,0.8416342587821714,0.009275655578184862,0.026572489553118875,0.15988789889637584,1.0000096884233362e-06,0.09311049429080734,0.5871046697929726,4.429639615573128e-09,-0.3048992483494536,-2.6457157071106083,2.875,0.08333333333333333
1,-0.546409385448448,-2.996111671414175,-0.08944707430106152,0.17046908068599748,0.9739193695758068,0.013770579179323552,0.026672537781403678,0.2286401423944282,1.0000100262319237e-06,0.11137273449861482,1.0468298715597881,4.5063002092949215e-09,-0.33710985453809394,-2.38332074447023,3.0,0.08333333333333333
1,-0.564476628422235,-2.8726525309350226,-0.09138695893900015,0.20439675964581405,1.0667364607146004,0.01868156985468243,0.02628426209279375,0.33693614046943143,1.0000103921180857e-06,0.1301786244809688,1.897547822491225,4.587884958508864e-09,-0.3567060829103732,-2.1287605383404533,3.125,0.08333333333333333
1,-0.5653125682556888,-2.7954627367822407,-0.09375810370673321,0.2347713794137227,1.142111979712974,0.023881118374154287,0.025565942738902035,0.48562409016219293,1.0000107619676626e-06,0.14743886438300627,3.2598865576330494,4.6689417198760375e-09,-0.36040075733802124,-1.9023913056733996,3.25,0.08333333333333333
1,-0.549994538915116,-2.7573301853147143,-0.0965581958227172,0.2629543425241029,1.211957703124873,0.02931190261254249,0.02471513083825121,0.667717213257108,1.0000111174544712e-06,0.16235428929827492,5.164262040222701,4.74560887897247e-09,-0.3485212192029913,-1.7101235831541817,3.375,0.08333333333333333
1,-0.5225039508419324,-2.7430855014937605,-0.09977977984536911,0.28893965740305944,1.2741895335645343,0.03493943782066476,0.023853238298592906,0.8687225064537241,1.000011446338905e-06,0.17469948394962603,7.510552098500326,4.8155309069392795e-09,-0.3245748011441662,-1.5486117184141914,3.5,0.08333333333333333
1,-0.046240020531057205,-1.6027916358402525,-0.13561420144212843,0.09574598453238913,0.6765633132784498,0.015269309571286352,0.001806772705166444,0.027112774698492454,1.0000099122268307e-06,0.006069885510074471,0.09138154415284729,4.481811290739783e-09,0.008233801300684962,-1.3917719033777995,0.5,0.125
1,-0.03403126380550232,-1.5068825031268118,-0.13405173767837922,0.09251650123207311,0.6531662888718335,0.015465788979629377,0.0015237950158770246,0.026445893747765882,1.0000097107613486e-06,0.00488020306151738,0.08544797248333633,4.435565022569886e-09,0.015995148698386398,-1.298474107717459,0.625,0.125
1,-0.0250730409862554,-1.4844730427917863,-0.13271822754543222,0.1205951787601917,0.7761256010493974,0.016164077704670418,0.0014146812998218504,0.03416128722431568,1.0000095755417636e-06,0.004678377842367902,0.1175807414248934,4.4040030588165784e-09,0.02312899602898176,-1.2476067849039216,0.75,0.125
1,-0.017248217657726668,-1.546863273853956,-0.1315745080214768,0.1480235390429354,0.8950821685759154,0.01701170056750245,0.0014130132735143293,0.05403827395426474,1.0000094906050361e-06,0.0050152433340684135,0.20795615234798837,4.383801103825814e-09,0.03092539388102994,-1.2489520814134216,0.875,0.125
1,-0.008256194370182294,-1.71818067690696,-0.13057800570522132,0.1637932326863852,0.9456305271216278,0.017760440458847115,0.0014840988670903007,0.09519811414143811,1.000009432951133e-06,0.005630370761800148,0.40571624996143946,4.369847183757188e-09,0.041114302982608646,-1.3227683009797393,1.0,0.125
1,0.003122887020253826,-2.0383115118439727,-0.12968573372007358,0.16904252239883155,0.9426640325570905,0.018262416144502452,0.0016293713320599274,0.17429759131948977,1.0000093810933303e-06,0.006430299727949024,0.7906122484747834,4.357262698849498e-09,0.054853320891948734,-1.5032770226702667,1.125,0.125
1,0.01591003218516991,-2.539346624409662,-0.12885754726908544,0.1680122294082605,0.9279575397932662,0.018442031516739652,0.001880716981604438,0.31700288913380337,1.0000093200757797e-06,0.0074757887558610375,1.4620355349733307,4.342609921893721e-09,0.07148737876383374,-1.817794523281869,1.25,0.125
1,0.026112656701730762,-3.204154109462047,-0.12805935651652545,0.16263885809971132,0.916572913045591,0.01827054553800258,0.0022916648772210407,0.5500939870988444,1.0000092431076144e-06,0.00891345435550764,2.477703158201182,4.324295491352571e-09,0.08746224319133378,-2.253648827867623,1.375,0.125
1,0.026851098549821612,-3.9383814156249435,-0.1272660786110455,0.1523300782054948,0.8836386352824325,0.01774759246136683,0.0029356988975021247,0.8694276722837863,1.0000091509436308e-06,0.010931976532021152,3.7135617034658917,4.302450890496321e-09,0.09628824105900766,-2.743422937357958,1.5,0.125
1,0.010000015317144515,-4.581877056748626,-0.1264641110419227,0.13921420510322677,0.8196653507042321,0.016888112980803675,0.003919778907175235,1.1935084399353684,1.0000090497890667e-06,0.013844196147187396,4.779889718785898,4.278479744528948e-09,0.09023557221175647,-3.181810013348482,1.625,0.125
1,-0.03056831352315114,-4.9599222779779755,-0.1256530747157708,0.13099369107672187,0.7716036728316312,0.015713227195775954,0.005404046758093222,1.3721184022831876,1.0000089482081761e-06,0.018223936785360377,5.20836421924232,4.254369542896783e-09,0.06364138944722031,-3.458745353539636,1.75,0.125
1,-0.09472686054282489,-4.984311585707929,-0.12484656597236149,0.132622519418162,0.7847581828517942,0.01424473941434356,0.007581150621157594,1.299069995025568,1.0000088540546773e-06,0.024787824545097006,4.7740933705760344,4.231984981554407e-09,0.016857581999970325,-3.5236407386931776,1.875,0.125
1,-0.17404065670790325,-4.73158910259048,-0.1240717200677309,0.13763471979561995,0.8216629974990239,0.012504152696386708,0.010560755243599616,1.0197711273311458,1.0000087732085545e-06,0.03374515607765234,3.6593947032596192,4.212760286220444e-09,-0.0423413240719811,-3.4374306853798355,2.0,0.125
1,-0.2555201431794566,-4.3698302521567065,-0.12336753468618633,0.1369718780685908,0.8343259178112961,0.010518974789982009,0.014195915944133096,0.6852506893548804,1.0000087111660618e-06,0.04395740302459781,2.361130587303893,4.198059353501994e-09,-0.1028276117764389,-3.308963530951715,2.125,0.125
1,-0.32826029570344206,-4.038901891353932,-0.122782083660348,0.12645649038291484,0.8102031395155906,0.008345694060151156,0.017994993167994643,0.4169676850516427,1.0000086763303817e-06,0.052970383490574195,1.3337426075791086,4.189948535724494e-09,-0.15634602526637179,-3.2113651502523273,2.25,0.125
1,-0.3879793634333244,-3.7963548171367076,-0.12236888945459053,0.10516481058676508,0.7366919152276438,0.006149156737474461,0.021280699166730973,0.248983034404099,1.0000086824982107e-06,0.05872286229782593,0.7195381835949943,4.191773800634609e-09,-0.20102783001372668,-3.1568836563236036,2.375,0.125
1,-0.4372355172347078,-3.626345070090352,-0.12218276674586255,0.07677768232047699,0.6194952036259725,0.00450359358403675,0.023607243378541545,0.16198957511490764,1.0000087482314811e-06,0.06187201118101932,0.4282150944864869,4.207951660851955e-09,-0.24032961956495408,-3.110547111884124,2.5,0.125
1,-0.4819489533903822,-3.477652550008576,-0.12227541807569023,0.06174479902246115,0.5589958466901725,0.004780640146461625,0.025051778553449346,0.12842057675490237,1.000008891497288e-06,0.06593926453689372,0.33539428039938357,4.242566967518313e-09,-0.27910812872684443,-3.018398078456001,2.625,0.125
1,-0.5256590165672569,-3.3114635591890598,-0.12269118693903772,0.08453189915929771,0.6594537936972096,0.00719316377051432,0.025927935954955558,0.1314485411036977,1.0000091195690119e-06,0.07430955142456891,0.3806801357790422,4.29686616037729e-09,-0.31930161144192093,-2.846826366513439,2.75,0.125
